,2-39-78-362,2-39-95-27,2-39-79-380,2-39-79-379,2-39-79-381,2-39-139-28,2-39-91-441,2-39-79-377,2-39-79-382,2-39-78-366,2-39-91-437,2-39-78-361,2-39-78-360,2-39-125-21,2-39-78-365,2-39-127-19,2-39-79-383,2-39-89-25,2-39-95-444,2-39-124-22,2-39-89-439,2-39-92-442,2-39-123-23,2-39-90-440,2-39-78-364,2-39-88-24,2-39-90-26,2-39-88-438,2-39-78-363,2-39-79-378,2-39-123-557,2-39-78-367,2-39-79-376,2-39-138-29,2-39-128-18,2-39-125-559,2-39-126-20,2-39-131-30,2-39-130-31,2-39-92-436,2-39-138-566,2-39-130-564,2-39-129-17,2-39-139-567,2-39-127-561,2-39-124-558,2-39-129-563,2-39-131-565,2-39-83-386,2-39-128-562,2-39-126-560,2-39-83-387,2-39-82-384,2-39-82-385
2018-04-25 21:00:00,2.5029556109969415,0.0,0.0,0.0,0.0,0.0,3.1547904869762173,3.6901140684410643,0.865874672638251,2.7459965928449743,0.0,0.0,0.0,0.1387579648121731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7887994589110585,0.0,0.0,2.7840595771089145,0.0,5.379113750571037,0.0,1.5422168820678512,0.0,0.0,1.299810377521117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 22:00:00,5.375103600452074,0.0,0.0,0.0,0.0,0.0,0.37857485843714606,3.6901140684410643,0.865874672638251,2.7459965928449743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7887994589110585,3.0667819819819817,0.0,0.9264731592712443,0.0,3.3744186333978425,0.0,0.0,0.0,0.0,1.299810377521117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 23:00:00,5.375103600452074,0.0,0.0,0.0,0.0,0.0,0.0,0.7441730038022812,0.865874672638251,2.7459965928449743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7887994589110585,4.332972972972973,0.0,0.0,0.0,0.6804003707136237,0.0,0.0,0.0,0.0,0.6109108774349249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 00:00:00,5.375103600452074,0.0,5.576835720303285,3.182686763300415,1.7169569377990428,0.0,0.0,0.0,0.865874672638251,2.575897359454855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253367602299628,4.332972972972973,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 01:00:00,5.375103600452074,0.0,5.7957877000842455,3.353137942019752,0.5470430622009569,1.8708438295165395,0.0,0.0,0.5940862337268,0.0,0.0,0.0,0.0,0.0,0.0,1.0749060989215322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592720720720721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08213429924770131,0.0,0.9582104752667314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 02:00:00,5.375103600452074,2.4042826209223844,0.0933765796124684,3.353137942019752,0.0,3.1521561704834604,0.0,0.0,0.0,0.0,0.9846169014084508,0.0,0.0,0.0,0.0,5.819040535515061,0.0,0.0,0.0,0.0,0.0,0.0,4.494264853977845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789077737531346,0.0,3.9567895247332685,1.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 03:00:00,0.6614363597222969,6.019066366704162,0.0,1.806037352660083,0.0,0.0,0.0,0.0,0.0,0.0,5.87830985915493,0.0,0.0,0.0,0.0,1.7990533655634062,0.0,0.0,0.0,0.0,0.0,0.0,6.295468277945619,0.0,0.0,0.0,0.0,0.0,0.0,2.166886088104669,0.0,0.12789077737531346,0.0,0.0,2.568,0.8203569116967174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 04:00:00,0.0,3.4676510123734534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09307323943661973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1022668680765353,0.0,0.0,0.0,0.0,0.0,0.0,2.8100828231904935,0.0,0.12789077737531346,0.0,0.0,0.0,1.4516430883032825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5260310887048374,0.0,0.12789077737531346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 06:00:00,0.0,0.0,0.0,0.0,0.0,1.1624837606837606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789077737531346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 07:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789077737531346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 08:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789077737531346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 09:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042630259125104486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 10:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 11:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6582040307500516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 12:00:00,0.0,0.0,0.0,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9737959692499474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 13:00:00,0.0,2.0315782062565004,0.07349039939713639,0.0,0.0,1.7853846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 14:00:00,0.0,3.4960236818945516,0.7713278070836472,0.0,0.0,0.5643968721778212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027479923518164435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 15:00:00,0.0,3.4960236818945516,0.7713278070836472,0.0,2.111014746040415,1.392309049215029,0.0,0.8402237728585179,0.0,0.0,0.7182225895316805,0.0,3.058116129032258,0.0,0.7471768698248948,0.0,0.6182777078085642,0.004993298585256887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019966539196941,5.845999193873438,0.0,0.0,0.0,0.1787676653476541,6.182982791586998,0.9121880899937067,0.0,0.0,0.07908459337964856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 16:00:00,0.0,3.1143744299543963,0.7713278070836472,0.0,0.24298525395958492,1.392309049215029,0.6519434457685317,3.341776227141483,0.0,0.0,3.2039669421487607,1.7574123093681917,3.0818838709677414,1.4617201796706039,3.0776163974480792,0.0,2.0317222921914357,1.9110067014147432,0.0,1.5355163043478262,0.0,0.32824766018718504,3.0006337033299695,0.7650922035809953,0.036857786623605844,1.5218968237860877,2.57868068833652,6.487545344619106,0.0,0.0,0.0,2.501232334652346,0.9755372848948374,1.7238200125865324,2.1253011332973557,0.0,1.7360032693093586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 17:00:00,1.1484272252053624,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,2.0806705716016967,0.0,0.0,0.0,0.9238104683195593,0.9995876906318083,0.0,1.6769256363333886,2.473206732727026,0.0,0.0,0.0,2.5939616600524653,1.827391304347826,3.179717892239919,2.8406047516198707,3.1023208879919273,2.1636543070633016,1.3402831499493033,2.3728144502511546,0.21632265774378584,1.0794554615074567,0.0,2.0968767844325704,1.32385275142315,0.0,0.0,1.7238200125865324,3.258553696708041,0.0,1.7249121373109932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 18:00:00,1.332797553429821,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,2.0806705716016967,0.0,0.0,0.0,0.0,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,3.492244568507433,1.827391304347826,5.752253473398848,1.2151475881929445,3.1023208879919273,1.3342534893557028,1.3402831499493033,2.3728144502511546,0.0,0.0,0.0,2.591402823191642,3.912865275142315,0.6191020408163266,0.0,1.7238200125865324,1.3251451699946033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 19:00:00,1.332797553429821,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,1.1251853945285193,0.0,0.0,0.0,0.0,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,3.492244568507433,1.827391304347826,5.752253473398848,0.0,1.0427245206861757,0.0,1.3402831499493033,2.3728144502511546,0.0,0.0,0.0,2.591402823191642,0.49128197343453517,1.9088979591836732,0.0,0.0033518722466960352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 20:00:00,1.332797553429821,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,0.6003807589795659,0.0,0.0,1.306,0.0,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,3.492244568507433,1.827391304347826,4.176775160962386,0.0,0.0,0.0,1.3402831499493033,2.3728144502511546,0.0,0.0,0.0,1.7463175691841453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539459338695263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 21:00:00,1.332797553429821,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,0.6003807589795659,0.0,0.0,0.0,0.0,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,1.3513046344252373,1.827391304347826,0.0,0.0,0.0,0.0,1.3402831499493033,2.3728144502511546,0.0,0.0,2.8614784305224363,0.0,0.0,0.0,0.0,0.0,2.936080586080586,0.0,0.0,0.2470540661304736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 22:00:00,1.332797553429821,0.0,0.7713278070836472,0.0,0.0,1.392309049215029,0.6003807589795659,0.0,0.0,0.0,0.0,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,0.0,1.827391304347826,0.0,0.0,0.0,0.0,1.3402831499493033,2.3728144502511546,0.0,0.0,4.162150444396271,0.0,0.0,0.0,0.0,0.0,2.6399194139194138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 23:00:00,1.332797553429821,0.0,0.09255933685003767,0.0,0.0,1.392309049215029,0.6003807589795659,0.0,0.0,0.0,0.852,0.0,0.0,1.6769256363333886,0.0,0.0,0.0,0.0,0.0,1.5101358695652172,0.0,0.0,0.0,0.0,1.3402831499493033,2.3728144502511546,0.0,0.0,4.162150444396271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 00:00:00,1.2657874542157106,0.0,0.0,0.0,0.0,0.32564561651084845,0.011006980581292042,0.0,0.0,0.0,0.0,0.0,0.0,0.7998003659956745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951601637312704,2.3728144502511546,0.0,0.0,4.162150444396271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,2.004664652567976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264005338864897,0.0,0.9445584415584416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3728144502511546,0.0,0.0,0.6520702362887493,0.0,0.0,0.0,0.0,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,6.286404833836858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,4.709441558441558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3728144502511546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7829136373187644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 03:00:00,0.0,0.0,0.0,2.678967800390298,0.0,5.580930513595167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309586737023697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3978825924669156,0.0,0.0,0.0,0.0,0.7750863626812355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 04:00:00,0.0,0.0,0.0,3.2201282408698075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1621174075330845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 05:00:00,0.0,0.0,0.546,0.517903958739894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-27 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524705002210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
